#
#"Frequency / GHz"	"S2,1 [Re]"	"S2,1 [Im]"
#-----------------------------------------
283.14001464844	-0.73093718290329	0.65580564737320
283.25000000000	-0.63240420818329	0.75149571895599
283.35998535156	-0.52144914865494	0.83252793550491
283.47000122070	-0.40023419260979	0.89730429649353
283.57998657227	-0.27112427353859	0.94454288482666
283.69000244141	-0.13664273917675	0.97330403327942
283.79998779297	0.00057880231179297	0.98300933837891
283.91000366211	0.13785132765770	0.97345364093781
284.01998901367	0.27248239517212	0.94480961561203
284.13000488281	0.40182745456696	0.89762574434280
284.23999023438	0.52334332466125	0.83281528949738
284.35000610352	0.63463830947876	0.75163936614990
284.45999145508	0.73351943492889	0.65568244457245
284.57000732422	0.81803596019745	0.54682171344757
284.67999267578	0.88651907444000	0.42718955874443
284.79000854492	0.93761384487152	0.29913273453712
284.89999389648	0.97030746936798	0.16516554355621
285.01000976562	0.98394894599915	0.027920192107558
285.11999511719	0.97826278209686	-0.10990498214960
285.23001098633	0.95335429906845	-0.24559898674488
285.33999633789	0.90970754623413	-0.37649184465408
285.45001220703	0.84817612171173	-0.50000721216202
285.55999755859	0.76996648311615	-0.61371350288391
285.67001342773	0.67661374807358	-0.71537214517593
285.77999877930	0.56995159387589	-0.80298137664795
285.89001464844	0.45207604765892	-0.87481558322906
286.00000000000	0.32530319690704	-0.92946040630341
286.10998535156	0.19212612509727	-0.96583867073059
286.22000122070	0.055161911994219	-0.98323363065720
286.32998657227	-0.082896500825882	-0.98130100965500
286.44000244141	-0.21933500468731	-0.96007710695267
286.54998779297	-0.35147258639336	-0.91997665166855
286.66000366211	-0.47671067714691	-0.86178565025330
286.76998901367	-0.59258693456650	-0.78664529323578
286.88000488281	-0.69682288169861	-0.69602978229523
286.98999023438	-0.78736764192581	-0.59171694517136
287.10000610352	-0.86243939399719	-0.47575408220291
287.20999145508	-0.92055898904800	-0.35041695833206
287.32000732422	-0.96057945489883	-0.21816648542881
287.42999267578	-0.98170840740204	-0.081599935889244
287.54000854492	-0.98352402448654	0.056599315255880
287.64999389648	-0.96598315238953	0.19371539354324
287.76000976562	-0.92942208051682	0.32705065608025
287.86999511719	-0.87455123662949	0.45398145914078
287.98001098633	-0.80244070291519	0.57200646400452
288.08999633789	-0.71450024843216	0.67879807949066
288.20001220703	-0.61245203018188	0.77224719524384
288.30999755859	-0.49829700589180	0.85050487518311
288.42001342773	-0.37427723407745	0.91201925277710
288.52999877930	-0.24282956123352	0.95556640625000
288.64001464844	-0.10654207319021	0.98027491569519
288.75000000000	0.031899731606245	0.98564356565475
288.85998535156	0.16976562142372	0.97155207395554
288.97000122070	0.30433115363121	0.93826431035995
289.07998657227	0.43293523788452	0.88642346858978
289.19000244141	0.55303120613098	0.81704044342041
289.29998779297	0.66223675012589	0.73147463798523
289.41000366211	0.75838315486908	0.63140743970871
289.51998901367	0.83955723047256	0.51880937814713
289.63000488281	0.90414071083069	0.39590224623680
289.73999023438	0.95084232091904	0.26511457562447
289.85000610352	0.97872501611710	0.12903408706188
289.95999145508	0.98722386360168	-0.0096436282619834
290.07000732422	0.97615933418274	-0.14816856384277
290.17999267578	0.94574010372162	-0.28379204869270
290.29000854492	0.89656054973602	-0.41381984949112
290.39999389648	0.82958877086639	-0.53566706180573
290.51000976562	0.74614721536636	-0.64691078662872
290.61999511719	0.64788752794266	-0.74533706903458
290.73001098633	0.53675687313080	-0.82898610830307
290.83999633789	0.41495999693871	-0.89619135856628
290.95001220703	0.28491425514221	-0.94561350345612
291.05999755859	0.14920258522034	-0.97626644372940
291.17001342773	0.010521041229367	-0.98753780126572
291.27999877930	-0.12837472558022	-0.97920083999634
291.39001464844	-0.26472485065460	-0.95141899585724
291.50000000000	-0.39581891894341	-0.90474265813828
291.60998535156	-0.51905250549316	-0.84009808301926
291.72000122070	-0.63197594881058	-0.75876855850220
291.82998657227	-0.73234534263611	-0.66236966848373
291.94000244141	-0.81816667318344	-0.55281573534012
292.04998779297	-0.88773459196091	-0.43228238821030
292.16000366211	-0.93966650962830	-0.30316376686096
292.26998901367	-0.97293066978455	-0.16802357137203
292.38000488281	-0.98686498403549	-0.029545955359936
292.48999023438	-0.98119169473648	0.10951968282461
292.60000610352	-0.95602142810822	0.24641157686710
292.70999145508	-0.91185194253922	0.37841027975082
292.82000732422	-0.84955793619156	0.50289398431778
292.92999267578	-0.77037322521210	0.61738878488541
293.04000854492	-0.67586773633957	0.71961861848831
293.14999389648	-0.56791496276855	0.80754929780960
293.26000976562	-0.44865682721138	0.87943005561829
293.36999511719	-0.32045951485634	0.93382745981216
293.48001098633	-0.18586903810501	0.96965426206589
293.58999633789	-0.047558043152094	0.98619168996811
293.70001220703	0.091722965240479	0.98310291767120
293.80999755859	0.22920371592045	0.96044117212296
293.92001342773	0.36214718222618	0.91864871978760
294.02999877930	0.48790445923805	0.85854882001877
294.14001464844	0.60396784543991	0.78132909536362
294.25000000000	0.70801895856857	0.68852025270462
294.35998535156	0.79797828197479	0.58196371793747
294.47000122070	0.87204468250275	0.46377757191658
294.57998657227	0.92873227596283	0.33631339669228
294.69000244141	0.96690082550049	0.20211042463779
294.79998779297	0.98577904701233	0.063844658434391
294.91000366211	0.98498040437698	-0.075724236667156
295.01998901367	0.96451175212860	-0.21380817890167
295.13000488281	0.92477339506149	-0.34764650464058
295.23999023438	0.86655175685883	-0.47456136345863
295.35000610352	0.79100418090820	-0.59201169013977
295.45999145508	0.69963592290878	-0.69764441251755
295.57000732422	0.59427028894424	-0.78934180736542
295.67999267578	0.47701227664948	-0.86526483297348
295.79000854492	0.35020619630814	-0.92388939857483
295.89999389648	0.21638920903206	-0.96403849124908
296.01000976562	0.078239776194096	-0.98490518331528
296.11999511719	-0.061476353555918	-0.98606908321381
296.23001098633	-0.19996133446693	-0.96750515699387
296.33999633789	-0.33444166183472	-0.92958444356918
296.45001220703	-0.46222466230392	-0.87306594848633
296.55999755859	-0.58075100183487	-0.79908180236816
296.67001342773	-0.68764865398407	-0.70911419391632
296.77999877930	-0.78077846765518	-0.60496497154236
296.89001464844	-0.85827654600143	-0.48872098326683
297.00000000000	-0.91859388351440	-0.36270946264267
297.10998535156	-0.96052551269531	-0.22945353388786
297.22000122070	-0.98323440551758	-0.091620296239853
297.32998657227	-0.98626857995987	0.048031989485025
297.44000244141	-0.96956968307495	0.18671000003815
297.54998779297	-0.93347364664078	0.32164046168327
297.66000366211	-0.87870377302170	0.45012521743774
297.76998901367	-0.80635631084442	0.56959551572800
297.88000488281	-0.71787881851196	0.67766308784485
297.98999023438	-0.61503982543945	0.77216762304306
298.10000610352	-0.49989512562752	0.85121941566467
298.20999145508	-0.37474593520164	0.91323697566986
298.32000732422	-0.24209326505661	0.95697873830795
298.42999267578	-0.10458835959435	0.98156732320786
298.54000854492	0.035020157694817	0.98650753498077
298.64999389648	0.17394053936005	0.97169601917267
298.76000976562	0.30939349532127	0.93742358684540
298.86999511719	0.43866765499115	0.88436985015869
298.98001098633	0.55917340517044	0.81359004974365
299.08999633789	0.66849458217621	0.72649419307709
299.20001220703	0.76443684101105	0.62481981515884
299.30999755859	0.84507179260254	0.51059722900391
299.42001342773	0.90877556800842	0.38611000776291
299.52999877930	0.95426225662231	0.25384929776192
299.64001464844	0.98060977458954	0.11646444350481
299.75000000000	0.98727911710739	-0.023289689794183
299.85998535156	0.97412568330765	-0.16260793805122
299.97000122070	0.94140338897705	-0.29869103431702
300.07998657227	0.88975965976715	-0.42880207300186
300.19000244141	0.82022339105606	-0.55032140016556
300.29998779297	0.73418492078781	-0.66080015897751
300.41000366211	0.63336849212646	-0.75800973176956
300.51998901367	0.51979774236679	-0.83998703956604
300.63000488281	0.39575538039207	-0.90507501363754
300.73999023438	0.26373749971390	-0.95195657014847
300.85000610352	0.12640289962292	-0.97968137264252
300.95999145508	-0.013481604866683	-0.98768627643585
301.07000732422	-0.15309512615204	-0.97580611705780
301.17999267578	-0.28962197899818	-0.94427818059921
301.29000854492	-0.42030835151672	-0.89373707771301
301.39999389648	-0.54251778125763	-0.82520264387131
301.51000976562	-0.65378576517105	-0.74005818367004
301.61999511719	-0.75186932086945	-0.64002323150635
301.73001098633	-0.83479225635529	-0.52711826562881
301.83999633789	-0.90088582038879	-0.40362307429314
301.95001220703	-0.94882214069366	-0.27203094959259
302.05999755859	-0.97764104604721	-0.13499701023102
302.17001342773	-0.98676872253418	0.0047145774587989
302.27999877930	-0.97602939605713	0.14428804814816
302.39001464844	-0.94564795494080	0.28091201186180
302.50000000000	-0.89624518156052	0.41183698177338
302.60998535156	-0.82882463932037	0.53442990779877
302.72000122070	-0.74475163221359	0.64622867107391
302.82998657227	-0.64572554826736	0.74498915672302
302.94000244141	-0.53374379873276	0.82873207330704
303.04998779297	-0.41106447577477	0.89578080177307
303.16000366211	-0.28015652298927	0.94479531049728
303.26998901367	-0.14365345239639	0.97479832172394
303.38000488281	-0.0042988103814423	0.98519432544708
303.48999023438	0.13510809838772	0.97578072547913
303.60000610352	0.27176895737648	0.94675201177597
303.70999145508	0.40294063091278	0.89869523048401
303.82000732422	0.52599120140076	0.83257788419724
303.92999267578	0.63845181465149	0.74972891807556
304.04000854492	0.73806536197662	0.65181195735931
304.14999389648	0.82283133268356	0.54079198837280
304.26000976562	0.89104664325714	0.41889682412148
304.36999511719	0.94133853912354	0.28857257962227
304.48001098633	0.97269266843796	0.15243521332741
304.58999633789	0.98447322845459	0.013218617066741
304.70001220703	0.97643673419952	-0.12627971172333
304.80999755859	0.94873690605164	-0.26325449347496
304.92001342773	0.90192186832428	-0.39494851231575
305.02999877930	0.83692485094070	-0.51870816946030
305.14001464844	0.75504559278488	-0.63203668594360
305.25000000000	0.65792459249496	-0.73264408111572
305.35998535156	0.54751157760620	-0.81849455833435
305.47000122070	0.42602691054344	-0.88784748315811
305.57998657227	0.29591649770737	-0.93929290771484
305.69000244141	0.15980403125286	-0.97178143262863
305.79998779297	0.020437110215425	-0.98464590311050
305.91000366211	-0.11936717480421	-0.97761565446854
306.01998901367	-0.25678053498268	-0.95082300901413
306.13000488281	-0.38901984691620	-0.90480154752731
306.23999023438	-0.51340490579605	-0.84047544002533
306.35000610352	-0.62741202116013	-0.75914168357849
306.45999145508	-0.72872769832611	-0.66244399547577
306.57000732422	-0.81529527902603	-0.55233931541443
306.67999267578	-0.88535672426224	-0.43105870485306
306.79000854492	-0.93748939037323	-0.30106097459793
306.89999389648	-0.97063565254211	-0.16498349606991
307.01000976562	-0.98412466049194	-0.025586543604732
307.11999511719	-0.97768539190292	0.11430083215237
307.23001098633	-0.95145285129547	0.25184127688408
307.33999633789	-0.90596443414688	0.38424661755562
307.45001220703	-0.84214955568314	0.50883311033249
307.55999755859	-0.76130914688110	0.62307894229889
307.67001342773	-0.66508924961090	0.72467350959778
307.77999877930	-0.55544745922089	0.81156527996063
307.89001464844	-0.43461048603058	0.88200289011002
308.00000000000	-0.30503097176552	0.93457013368607
308.10998535156	-0.16933575272560	0.96821421384811
308.22000122070	-0.030272463336587	0.98226612806320
308.32998657227	0.10934591293335	0.97645395994186
308.44000244141	0.24669823050499	0.95090687274933
308.54998779297	0.37901219725609	0.90615218877792
308.66000366211	0.50361990928650	0.84310364723206
308.76998901367	0.61801081895828	0.76304274797440
308.88000488281	0.71988224983215	0.66759186983109
308.98999023438	0.80718481540680	0.55868166685104
309.10000610352	0.87816369533539	0.43851196765900
309.20999145508	0.93139195442200	0.30950757861137
309.32000732422	0.96579986810684	0.17426972091198
309.42999267578	0.98069536685944	0.035524126142263
309.54000854492	0.97577798366547	-0.10393314063549
309.64999389648	0.95114475488663	-0.24129138886929
309.76000976562	0.90728789567947	-0.37378114461899
309.86999511719	0.84508615732193	-0.49872916936874
309.98001098633	0.76578706502914	-0.61361199617386
310.08999633789	0.67098277807236	-0.71610623598099
310.20001220703	0.56257873773575	-0.80413508415222
310.30999755859	0.44275647401810	-0.87591081857681
310.42001342773	0.31393072009087	-0.92997032403946
310.52999877930	0.17870052158833	-0.96520614624023
310.64001464844	0.039799362421036	-0.98088926076889
310.75000000000	-0.099961340427399	-0.97668480873108
310.85998535156	-0.23774743080139	-0.95266014337540
310.97000122070	-0.37076032161713	-0.90928477048874
311.07998657227	-0.49629250168800	-0.84742259979248
311.19000244141	-0.61178493499756	-0.76831430196762
311.29998779297	-0.71487742662430	-0.67355543375015
311.41000366211	-0.80345970392227	-0.56506252288818
311.51998901367	-0.87571382522583	-0.44503673911095
311.63000488281	-0.93015372753143	-0.31591862440109
311.73999023438	-0.96565580368042	-0.18033812940121
311.85000610352	-0.98148375749588	-0.041061758995056
311.95999145508	-0.97730439901352	0.099064975976944
312.07000732422	-0.95319545269012	0.23717625439167
312.17999267578	-0.90964466333389	0.37044557929039
312.29000854492	-0.84754031896591	0.49614447355270
312.39999389648	-0.76815342903137	0.61169904470444
312.51000976562	-0.67311072349548	0.71474385261536
312.61999511719	-0.56436145305634	0.80317175388336
312.73001098633	-0.44413706660271	0.87517684698105
312.83999633789	-0.31490442156792	0.92929244041443
312.95001220703	-0.17931313812733	0.96442115306854
313.05999755859	-0.040141664445400	0.97985744476318
313.17001342773	0.099760569632053	0.97530108690262
313.27999877930	0.23753358423710	0.95086300373077
313.39001464844	0.37036454677582	0.90706181526184
313.50000000000	0.49554744362831	0.84481203556061
313.60998535156	0.61053657531738	0.76540416479111
313.72000122070	0.71299970149994	0.67047703266144
313.82998657227	0.80086463689804	0.56198275089264
313.94000244141	0.87236082553864	0.44214630126953
314.04998779297	0.92605435848236	0.31341859698296
314.16000366211	0.96087545156479	0.17842638492584
314.26998901367	0.97613948583603	0.039918262511492
314.38000488281	0.97155898809433	-0.099291272461414
314.48999023438	0.94724833965302	-0.23637866973877
314.60000610352	0.90372020006180	-0.36856800317764
314.70999145508	0.84187382459641	-0.49318659305573
314.82000732422	0.76297658681870	-0.60771781206131
314.92999267578	0.66863745450974	-0.70985114574432
315.04000854492	0.56077396869659	-0.79752790927887
315.14999389648	0.44157496094704	-0.86898136138916
315.26000976562	0.31345501542091	-0.92277193069458
315.36999511719	0.17900823056698	-0.95781528949738
315.48001098633	0.040954440832138	-0.97340393066406
315.58999633789	-0.097911484539509	-0.96922117471695
315.70001220703	-0.23477825522423	-0.94534820318222
315.80999755859	-0.36687290668488	-0.90226227045059
315.92001342773	-0.49151486158371	-0.84082883596420
316.02999877930	-0.60617220401764	-0.76228392124176
316.14001464844	-0.70850986242294	-0.66821169853210
316.25000000000	-0.79643958806992	-0.56051242351532
316.35998535156	-0.86816090345383	-0.44136610627174
316.47000122070	-0.92219936847687	-0.31318953633308
316.57998657227	-0.95743727684021	-0.17858739197254
316.69000244141	-0.97313833236694	-0.040301006287336
316.79998779297	-0.96896386146545	0.098848342895508
316.91000366211	-0.94498085975647	0.23601461946964
317.01998901367	-0.90166306495667	0.36838817596436
317.13000488281	-0.83988213539124	0.49325171113014
317.23999023438	-0.76089167594910	0.60803765058517
317.35000610352	-0.66630160808563	0.71038216352463
317.45999145508	-0.55804729461670	0.79817450046539
317.57000732422	-0.43834838271141	0.86960262060165
317.67999267578	-0.30966380238533	0.92319107055664
317.79000854492	-0.17464192211628	0.95783263444901
317.89999389648	-0.036062560975552	0.97281283140182
318.01000976562	0.10321891307831	0.96782499551773
318.11999511719	0.24033290147781	0.94297677278519
318.23001098633	0.37245535850525	0.89878839254379
318.33999633789	0.49686801433563	0.83618110418320
318.45001220703	0.61101484298706	0.75645732879639
318.55999755859	0.71255618333817	0.66127300262451
318.67001342773	0.79941630363464	0.55260163545609
318.77999877930	0.86982762813568	0.43269217014313
318.89001464844	0.92236572504044	0.30402129888535
319.00000000000	0.95597797632217	0.16924045979977
319.10998535156	0.97000390291214	0.031120289117098
319.22000122070	0.96418744325638	-0.10750748217106
319.32998657227	0.93867969512939	-0.24380874633789
319.44000244141	0.89403378963470	-0.37500536441803
319.54998779297	0.83119183778763	-0.49843198060989
319.66000366211	0.75146305561066	-0.61158877611160
319.76998901367	0.65649521350861	-0.71219235658646
319.88000488281	0.54823940992355	-0.79822069406509
319.98999023438	0.42890992760658	-0.86795079708099
320.10000610352	0.30093687772751	-0.91999346017838
320.20999145508	0.16691900789738	-0.95331728458405
320.32000732422	0.029569601640105	-0.96726930141449
320.42999267578	-0.10833751410246	-0.96158492565155
320.54000854492	-0.24402071535587	-0.93639189004898
320.64999389648	-0.37474751472473	-0.89220672845840
320.76000976562	-0.49788597226143	-0.82992398738861
320.86999511719	-0.61095744371414	-0.75079685449600
320.98001098633	-0.71168279647827	-0.65641403198242
321.08999633789	-0.79802793264389	-0.54866772890091
321.20001220703	-0.86824297904968	-0.42971736192703
321.30999755859	-0.92089647054672	-0.30194768309593
321.42001342773	-0.95490479469299	-0.16792349517345
321.52999877930	-0.96955305337906	-0.030339783057570
321.64001464844	-0.96451163291931	0.10803110152483
321.75000000000	-0.93984389305115	0.24439178407192
321.85998535156	-0.89600676298141	0.37597647309303
321.97000122070	-0.83384466171265	0.50010526180267
322.07998657227	-0.75457453727722	0.61423784494400
322.19000244141	-0.65976542234421	0.71602517366409
322.29998779297	-0.55130767822266	0.80335879325867
322.41000366211	-0.43137833476067	0.87441474199295
322.51998901367	-0.30239954590797	0.92769253253937
322.63000488281	-0.16698990762234	0.96204972267151
322.73999023438	-0.027912223711610	0.97672712802887
322.85000610352	0.11198130995035	0.97136843204498
322.95999145508	0.24980986118317	0.94602996110916
323.07000732422	0.38272163271904	0.90118336677551
323.17999267578	0.50795727968216	0.83770787715912
323.29000854492	0.62290441989899	0.75687575340271
323.39999389648	0.72515892982483	0.66032570600510
323.51000976562	0.81257295608521	0.55003309249878
323.61999511719	0.88330650329590	0.42826452851295
323.73001098633	0.93586355447769	0.29753676056862
323.83999633789	0.96912914514542	0.16055816411972
323.95001220703	0.98239272832870	0.020173717290163
324.05999755859	0.97536438703537	-0.12069661170244
324.17001342773	0.94818180799484	-0.25912076234818
324.27999877930	0.90140765905380	-0.39221766591072
324.39001464844	0.83601701259613	-0.51721918582916
324.50000000000	0.75337594747543	-0.63152968883514
324.60998535156	0.65521138906479	-0.73278099298477
324.72000122070	0.54357331991196	-0.81888288259506
324.82998657227	0.42078968882561	-0.88806623220444
324.94000244141	0.28941637277603	-0.93891972303391
325.04998779297	0.15218126773834	-0.97041767835617
325.16000366211	0.011925965547562	-0.98193979263306
325.26998901367	-0.12845396995544	-0.97328174114227
325.38000488281	-0.26606994867325	-0.94465690851212
325.48999023438	-0.39810049533844	-0.89668947458267
325.60000610352	-0.52184802293777	-0.83039838075638
325.70999145508	-0.63479530811310	-0.74717432260513
325.82000732422	-0.73465305566788	-0.64874845743179
325.92999267578	-0.81940680742264	-0.53715509176254
326.04000854492	-0.88735425472260	-0.41468966007233
326.14999389648	-0.93713837862015	-0.28386017680168
326.26000976562	-0.96777254343033	-0.14733615517616
326.36999511719	-0.97865754365921	-0.0078957444056869
326.48001098633	-0.96959197521210	0.13163010776043
326.58999633789	-0.94077509641647	0.26841372251511
326.70001220703	-0.89280116558075	0.39968580007553
326.80999755859	-0.82664757966995	0.52278947830200
326.92001342773	-0.74365454912186	0.63523197174072
327.02999877930	-0.64550036191940	0.73473328351974
327.14001464844	-0.53416645526886	0.81927078962326
327.25000000000	-0.41190207004547	0.88711923360825
327.35998535156	-0.28117880225182	0.93688535690308
327.47000122070	-0.14464309811592	0.96753633022308
327.57998657227	-0.0050651850178838	0.97842198610306
327.69000244141	0.13471426069736	0.96928876638412
327.79998779297	0.27184173464775	0.94028830528259
327.91000366211	0.40350770950317	0.89197605848312
328.01998901367	0.52700304985046	0.82530325651169
328.13000488281	0.63977456092834	0.74160063266754
328.23999023438	0.73947876691818	0.64255410432816
328.35000610352	0.82403165102005	0.53017270565033
328.45999145508	0.89165353775024	0.40674999356270
328.57000732422	0.94090896844864	0.27481815218925
328.67999267578	0.97073900699615	0.13709697127342
328.79000854492	0.98048651218414	-0.0035621554125100
328.89999389648	0.96991312503815	-0.14423571527004
329.01000976562	0.93920695781708	-0.28198999166489
329.11999511719	0.88898092508316	-0.41394367814064
329.23001098633	0.82026243209839	-0.53733038902283
329.33999633789	0.73447263240814	-0.64955878257751
329.45001220703	0.63339716196060	-0.74826949834824
329.55999755859	0.51914912462234	-0.83138662576675
329.67001342773	0.39412355422974	-0.89716434478760
329.77999877930	0.26094487309456	-0.94422459602356
329.89001464844	0.12241126596928	-0.97158765792847
330.00000000000	-0.018566969782114	-0.97869336605072
